doc_id,start_pos,end_pos,surface,type,identifier,wiki_title,score
https://digitalzibaldone.net/node/p1012_2,243,249,Andrès,PER,Q2758559,Juan Andrés,0.975467686418663
https://digitalzibaldone.net/node/p1012_2,276,280,Roma,LOC,Q1747689,Civiltà romana,0.9738773658192421
https://digitalzibaldone.net/node/p1012_2,416,422,Milano,LOC,Q490,Milano,0.9885156558943448
https://digitalzibaldone.net/node/p1012_2,529,537,Cicerone,PER,Q1541,Marco Tullio Cicerone,0.9992322939390011
https://digitalzibaldone.net/node/p1012_2,540,546,Andrès,PER,Q2758559,Juan Andrés,0.9826172684098026
https://digitalzibaldone.net/node/p1023_2,189,195,italia,LOC,Q38,Italia,0.9964003786883997
https://digitalzibaldone.net/node/p1023_2,251,255,Cic.,PER,Q1541,Marco Tullio Cicerone,0.9598519131936522
https://digitalzibaldone.net/node/p1023_2,262,270,Virgilio,PER,Q1398,Publio Virgilio Marone,0.9987881852322028
https://digitalzibaldone.net/node/p1023_2,289,296,Augusto,PER,Q1405,Augusto,0.998527514970319
https://digitalzibaldone.net/node/p1023_2,425,431,Andrès,PER,Q2758559,Juan Andrés,0.9830446595869493
https://digitalzibaldone.net/node/p1034_2,62,68,Italia,LOC,Q38,Italia,0.994990872268256
https://digitalzibaldone.net/node/p1037_1,64,73,Demostene,PER,Q117253,Demostene,0.9971810519985622
https://digitalzibaldone.net/node/p1040_1,280,286,Grecia,LOC,Q11772,Antica Grecia,0.9495379733506142
https://digitalzibaldone.net/node/p1040_1,421,427,italia,LOC,Q38,Italia,0.99475833193002
https://digitalzibaldone.net/node/p1040_1,436,442,Gallie,LOC,Q38060,Gallia,0.9651316855101005
https://digitalzibaldone.net/node/p1040_1,642,648,Gallie,LOC,Q38060,Gallia,0.9651609288126233
https://digitalzibaldone.net/node/p1040_1,681,687,italia,LOC,Q38,Italia,0.99475833193002
https://digitalzibaldone.net/node/p1040_1,721,728,Sicilia,LOC,Q1460,Sicilia,0.9861621989176438
https://digitalzibaldone.net/node/p1040_1,740,746,Gallie,LOC,Q38060,Gallia,0.8219136092006594
https://digitalzibaldone.net/node/p1040_1,1300,1306,italia,LOC,Q38,Italia,0.9945226440381578
https://digitalzibaldone.net/node/p1040_1,1312,1319,Francia,LOC,Q142,Francia,0.9964812679256816
https://digitalzibaldone.net/node/p1040_1,1610,1616,italia,LOC,Q38,Italia,0.9950419242059807
https://digitalzibaldone.net/node/p1040_1,1622,1629,Francia,LOC,Q142,Francia,0.9965476504839551
https://digitalzibaldone.net/node/p1042_2,208,214,italia,LOC,Q38,Italia,0.9944487865961278
https://digitalzibaldone.net/node/p1042_2,333,339,Gallie,LOC,Q38060,Gallia,0.9451414847344686
https://digitalzibaldone.net/node/p1042_2,432,436,Roma,LOC,Q1747689,Civiltà romana,0.9803100697795605
https://digitalzibaldone.net/node/p1042_2,442,448,italia,LOC,Q38,Italia,0.99475833193002
https://digitalzibaldone.net/node/p1042_2,632,638,italia,LOC,Q38,Italia,0.9966963992505053
https://digitalzibaldone.net/node/p1042_2,965,971,Gallie,LOC,Q38060,Gallia,0.9643922255050779
https://digitalzibaldone.net/node/p1042_2,1112,1118,italia,LOC,Q38,Italia,0.9979651917606741
https://digitalzibaldone.net/node/p1042_2,1171,1178,Francia,LOC,Q142,Francia,0.996620990988141
https://digitalzibaldone.net/node/p1045_2,3,10,Francia,LOC,Q142,Francia,0.9925601032278053
