doc_id,start_pos,end_pos,surface,type,identifier,wiki_title,score
https://digitalzibaldone.net/node/p1012_2,243,249,Andrès,PER,Q2758559,Juan Andrés,0.26966932268662
https://digitalzibaldone.net/node/p1012_2,276,280,Roma,LOC,Q220,Roma,0.7739160254285056
https://digitalzibaldone.net/node/p1012_2,416,422,Milano,LOC,Q490,Milano,0.8876473889898231
https://digitalzibaldone.net/node/p1012_2,529,537,Cicerone,PER,Q1541,Marco Tullio Cicerone,0.5971620537014409
https://digitalzibaldone.net/node/p1012_2,540,546,Andrès,PER,Q2758559,Juan Andrés,0.29488450248627324
https://digitalzibaldone.net/node/p1023_2,52,64,impero greco,LOC,Q93180,Impero seleucide,0.30531572577017324
https://digitalzibaldone.net/node/p1023_2,189,195,italia,LOC,Q38,Italia,0.8434020680192464
https://digitalzibaldone.net/node/p1023_2,251,255,Cic.,PER,Q1541,Marco Tullio Cicerone,0.1541253740129595
https://digitalzibaldone.net/node/p1023_2,262,270,Virgilio,PER,Q1398,Publio Virgilio Marone,0.6705309053075051
https://digitalzibaldone.net/node/p1023_2,289,296,Augusto,PER,Q1405,Augusto,0.8444356352181063
https://digitalzibaldone.net/node/p1023_2,425,431,Andrès,PER,Q2758559,Juan Andrés,0.26048357557025736
https://digitalzibaldone.net/node/p1034_2,62,68,Italia,LOC,Q38,Italia,0.8555484230585324
https://digitalzibaldone.net/node/p1037_1,40,50,᾽Eπιτάϕιος,WORK,Q601053,Radicale (matematica),0.022078721299291813
https://digitalzibaldone.net/node/p1037_1,64,73,Demostene,PER,Q117253,Demostene,0.91684217250922
https://digitalzibaldone.net/node/p1040_1,280,286,Grecia,LOC,Q41,Grecia,0.8321033751318414
https://digitalzibaldone.net/node/p1040_1,421,427,italia,LOC,Q38,Italia,0.8434020680192464
https://digitalzibaldone.net/node/p1040_1,436,442,Gallie,LOC,Q273854,Galli,0.2812721279167816
https://digitalzibaldone.net/node/p1040_1,642,648,Gallie,LOC,Q38060,Gallia,0.17555809308880563
https://digitalzibaldone.net/node/p1040_1,681,687,italia,LOC,Q38,Italia,0.8492262354656578
https://digitalzibaldone.net/node/p1040_1,721,728,Sicilia,LOC,Q1460,Sicilia,0.8754333387374377
https://digitalzibaldone.net/node/p1040_1,740,746,Gallie,LOC,Q38060,Gallia,0.17143434636344723
https://digitalzibaldone.net/node/p1040_1,1300,1306,italia,LOC,Q38,Italia,0.8511665294801977
https://digitalzibaldone.net/node/p1040_1,1312,1319,Francia,LOC,Q142,Francia,0.8974938021641115
https://digitalzibaldone.net/node/p1040_1,1610,1616,italia,LOC,Q38,Italia,0.859461222553717
https://digitalzibaldone.net/node/p1040_1,1622,1629,Francia,LOC,Q142,Francia,0.8955092087482065
https://digitalzibaldone.net/node/p1042_2,208,214,italia,LOC,Q38,Italia,0.8526999116437027
https://digitalzibaldone.net/node/p1042_2,333,339,Gallie,LOC,Q273854,Galli,0.2700381285560214
https://digitalzibaldone.net/node/p1042_2,432,436,Roma,LOC,Q220,Roma,0.7760042968790164
https://digitalzibaldone.net/node/p1042_2,442,448,italia,LOC,Q38,Italia,0.8592504277780886
https://digitalzibaldone.net/node/p1042_2,622,626,Roma,LOC,Q220,Roma,0.8032661443067799
https://digitalzibaldone.net/node/p1042_2,632,638,italia,LOC,Q38,Italia,0.8686261596639877
https://digitalzibaldone.net/node/p1042_2,965,971,Gallie,LOC,Q273854,Galli,0.28621010141951486
https://digitalzibaldone.net/node/p1042_2,1112,1118,italia,LOC,Q38,Italia,0.8543966253980383
https://digitalzibaldone.net/node/p1042_2,1171,1178,Francia,LOC,Q142,Francia,0.8273124281055195
https://digitalzibaldone.net/node/p1045_2,3,10,Francia,LOC,Q142,Francia,0.8794921077032458
https://digitalzibaldone.net/node/p1045_2,595,606,inghilterra,LOC,Q21,Inghilterra,0.7846705143945636
https://digitalzibaldone.net/node/p1045_2,741,747,europa,LOC,Q46,Europa,0.8902697563307042
https://digitalzibaldone.net/node/p1045_2,804,810,Andrès,PER,Q2758559,Juan Andrés,0.2796175563652075
