doc_id,surface,start_pos,end_pos,type,identifier,score
https://digitalzibaldone.net/node/p1012_2,Andrès,243,249,PER,Q2758559,142.09823608398438
https://digitalzibaldone.net/node/p1012_2,Milano,416,422,LOC,Q490,106.27069854736328
https://digitalzibaldone.net/node/p1012_2,Cicerone,529,537,PER,Q1541,137.39105224609375
https://digitalzibaldone.net/node/p1012_2,Andrès,540,546,PER,Q2758559,143.60166931152344
https://digitalzibaldone.net/node/p1023_2,italia,189,195,LOC,Q38,105.95694732666016
https://digitalzibaldone.net/node/p1023_2,Cic.,251,255,PER,Q1541,142.06549072265625
https://digitalzibaldone.net/node/p1023_2,Virgilio,262,270,PER,Q1398,129.63031005859375
https://digitalzibaldone.net/node/p1023_2,Augusto,289,296,PER,Q1405,128.1673583984375
https://digitalzibaldone.net/node/p1023_2,Andrès,425,431,PER,Q2758559,138.04055786132812
https://digitalzibaldone.net/node/p1034_2,Italia,62,68,LOC,Q38,103.93374633789062
https://digitalzibaldone.net/node/p1037_1,Demostene,64,73,PER,Q117253,126.43059539794922
https://digitalzibaldone.net/node/p1040_1,italia,421,427,LOC,Q38,105.10575866699219
https://digitalzibaldone.net/node/p1040_1,Gallie,436,442,LOC,Q38060,128.46432495117188
https://digitalzibaldone.net/node/p1040_1,Gallie,642,648,LOC,Q38060,132.40109252929688
https://digitalzibaldone.net/node/p1040_1,italia,681,687,LOC,Q38,104.68257141113281
https://digitalzibaldone.net/node/p1040_1,Sicilia,721,728,LOC,Q1460,108.37901306152344
https://digitalzibaldone.net/node/p1040_1,Gallie,740,746,LOC,Q38060,133.64910888671875
https://digitalzibaldone.net/node/p1040_1,italia,1300,1306,LOC,Q38,103.62591552734375
https://digitalzibaldone.net/node/p1040_1,Francia,1312,1319,LOC,Q142,108.56538391113281
https://digitalzibaldone.net/node/p1040_1,italia,1610,1616,LOC,Q38,103.31183624267578
https://digitalzibaldone.net/node/p1040_1,Francia,1622,1629,LOC,Q142,107.53179931640625
https://digitalzibaldone.net/node/p1042_2,italia,208,214,LOC,Q38,104.28732299804688
https://digitalzibaldone.net/node/p1042_2,Gallie,333,339,LOC,Q38060,130.48037719726562
https://digitalzibaldone.net/node/p1042_2,italia,442,448,LOC,Q38,104.17605590820312
https://digitalzibaldone.net/node/p1042_2,italia,632,638,LOC,Q38,107.44151306152344
https://digitalzibaldone.net/node/p1042_2,Gallie,965,971,LOC,Q38060,132.4374237060547
https://digitalzibaldone.net/node/p1042_2,italia,1112,1118,LOC,Q38,109.74270629882812
https://digitalzibaldone.net/node/p1042_2,Francia,1171,1178,LOC,Q142,117.63543701171875
https://digitalzibaldone.net/node/p1045_2,Francia,3,10,LOC,Q142,108.39313507080078
https://digitalzibaldone.net/node/p1045_2,inghilterra,595,606,LOC,Q21,109.31263732910156
